time,delta1_true,delta1_est,delta2_true,delta2_est,delta3_true,delta3_est,omega1_true,omega1_est,omega2_true,omega2_est,omega3_true,omega3_est
146.0500,660.892000,660.892007,661.180631,661.180649,661.148381,661.148379,3.985212,3.985274,3.985216,3.985111,3.985222,3.985452
146.1000,661.091260,661.091262,661.379892,661.379899,661.347641,661.347638,3.985215,3.985258,3.985222,3.985082,3.985188,3.985448
146.1500,661.290521,661.290518,661.579153,661.579159,661.546900,661.546894,3.985217,3.985246,3.985227,3.985078,3.985162,3.985434
146.2000,661.489782,661.489765,661.778414,661.778410,661.746158,661.746138,3.985218,3.985208,3.985229,3.985053,3.985150,3.985382
146.2500,661.689043,661.689036,661.977676,661.977685,661.945415,661.945409,3.985218,3.985236,3.985228,3.985094,3.985157,3.985412
146.3000,661.888304,661.888296,662.176937,662.176938,662.144674,662.144670,3.985216,3.985233,3.985224,3.985070,3.985179,3.985420
146.3500,662.087565,662.087557,662.376198,662.376194,662.343933,662.343934,3.985213,3.985235,3.985218,3.985057,3.985211,3.985427
146.4000,662.286825,662.286810,662.575459,662.575456,662.543195,662.543182,3.985211,3.985213,3.985212,3.985061,3.985243,3.985397
146.4500,662.486086,662.486070,662.774719,662.774717,662.742458,662.742444,3.985209,3.985212,3.985206,3.985059,3.985267,3.985403
146.5000,662.685346,662.685355,662.973979,662.973997,662.941721,662.941734,3.985209,3.985281,3.985202,3.985115,3.985276,3.985484
146.5500,662.884607,662.884597,663.173240,663.173244,663.140985,663.140972,3.985211,3.985229,3.985201,3.985074,3.985268,3.985422
146.6000,663.083867,663.083867,663.372500,663.372510,663.340248,663.340244,3.985213,3.985256,3.985203,3.985091,3.985244,3.985449
146.6500,663.283128,663.283134,663.571760,663.571770,663.539509,663.539514,3.985217,3.985272,3.985207,3.985089,3.985212,3.985471
146.7000,663.482389,663.482386,663.771020,663.771029,663.738769,663.738760,3.985219,3.985246,3.985211,3.985088,3.985182,3.985424
146.7500,663.681650,663.681650,663.970281,663.970293,663.938027,663.938025,3.985221,3.985257,3.985216,3.985098,3.985160,3.985434
146.8000,663.880911,663.880923,664.169542,664.169559,664.137285,664.137302,3.985220,3.985291,3.985220,3.985114,3.985154,3.985482
146.8500,664.080172,664.080171,664.368803,664.368817,664.336543,664.336541,3.985218,3.985256,3.985222,3.985105,3.985165,3.985421
146.9000,664.279433,664.279430,664.568064,664.568070,664.535802,664.535805,3.985215,3.985251,3.985222,3.985084,3.985189,3.985433
146.9500,664.478693,664.478685,664.767325,664.767335,664.735062,664.735057,3.985211,3.985235,3.985221,3.985101,3.985220,3.985410
147.0000,664.677954,664.677935,664.966586,664.966578,664.934324,664.934310,3.985208,3.985207,3.985219,3.985046,3.985249,3.985398
147.0500,664.877214,664.877208,665.165847,665.165853,665.133587,665.133581,3.985206,3.985242,3.985216,3.985085,3.985268,3.985426
147.1000,665.076474,665.076504,665.365108,665.365149,665.332850,665.332874,3.985206,3.985340,3.985214,3.985182,3.985272,3.985522
147.1500,665.275735,665.275731,665.564368,665.564375,665.532114,665.532104,3.985208,3.985245,3.985212,3.985086,3.985259,3.985431
147.2000,665.474995,665.474989,665.763629,665.763628,665.731376,665.731368,3.985212,3.985238,3.985212,3.985066,3.985234,3.985435
147.2500,665.674256,665.674255,665.962890,665.962897,665.930637,665.930627,3.985216,3.985252,3.985212,3.985089,3.985203,3.985429
147.3000,665.873517,665.873532,666.162150,666.162173,666.129897,666.129906,3.985220,3.985299,3.985212,3.985131,3.985176,3.985477
147.3500,666.072778,666.072772,666.361411,666.361420,666.329155,666.329141,3.985222,3.985241,3.985212,3.985095,3.985160,3.985403
147.4000,666.272039,666.272033,666.560671,666.560676,666.528413,666.528405,3.985222,3.985241,3.985212,3.985081,3.985159,3.985412
147.4500,666.471300,666.471306,666.759932,666.759953,666.727671,666.727680,3.985220,3.985276,3.985211,3.985127,3.985173,3.985452
147.5000,666.670561,666.670566,666.959192,666.959212,666.926930,666.926934,3.985217,3.985273,3.985211,3.985121,3.985199,3.985439
147.5500,666.869822,666.869816,667.158453,667.158458,667.126191,667.126190,3.985213,3.985244,3.985211,3.985079,3.985229,3.985429
147.6000,667.069082,667.069093,667.357714,667.357739,667.325453,667.325465,3.985209,3.985289,3.985211,3.985135,3.985254,3.985471
147.6500,667.268343,667.268332,667.556974,667.556976,667.524716,667.524699,3.985207,3.985228,3.985213,3.985069,3.985268,3.985399
147.7000,667.467603,667.467618,667.756235,667.756260,667.723980,667.723989,3.985207,3.985300,3.985215,3.985134,3.985267,3.985484
147.7500,667.666864,667.666863,667.955496,667.955507,667.923243,667.923232,3.985208,3.985256,3.985218,3.985094,3.985251,3.985428
147.8000,667.866124,667.866128,668.154757,668.154774,668.122505,668.122495,3.985211,3.985267,3.985220,3.985113,3.985224,3.985428
147.8500,668.065385,668.065385,668.354018,668.354024,668.321765,668.321763,3.985214,3.985256,3.985222,3.985083,3.985195,3.985448
147.9000,668.264645,668.264645,668.553279,668.553286,668.521024,668.521022,3.985217,3.985254,3.985222,3.985090,3.985171,3.985440
147.9500,668.463906,668.463913,668.752540,668.752556,668.720282,668.720285,3.985219,3.985274,3.985221,3.985114,3.985160,3.985450
148.0000,668.663167,668.663171,668.951801,668.951813,668.919540,668.919546,3.985220,3.985267,3.985217,3.985105,3.985164,3.985452
148.0500,668.862428,668.862422,669.151062,669.151058,669.118799,669.118803,3.985219,3.985239,3.985213,3.985061,3.985181,3.985443
148.1000,669.061689,669.061687,669.350322,669.350335,669.318059,669.318056,3.985216,3.985251,3.985209,3.985101,3.985208,3.985429
148.1500,669.260950,669.260959,669.549582,669.549600,669.517320,669.517335,3.985214,3.985282,3.985205,3.985111,3.985236,3.985481
148.2000,669.460211,669.460209,669.748843,669.748857,669.716582,669.716578,3.985211,3.985253,3.985203,3.985101,3.985258,3.985434
148.2500,669.659471,669.659469,669.948103,669.948111,669.915846,669.915843,3.985210,3.985253,3.985203,3.985083,3.985267,3.985448
148.3000,669.858732,669.858717,670.147363,670.147362,670.115109,670.115092,3.985210,3.985216,3.985206,3.985058,3.985262,3.985413
148.3500,670.057992,670.057994,670.346623,670.346638,670.314371,670.314367,3.985211,3.985260,3.985210,3.985101,3.985243,3.985454
148.4000,670.257253,670.257246,670.545884,670.545890,670.513633,670.513620,3.985213,3.985237,3.985216,3.985076,3.985216,3.985428
148.4500,670.456513,670.456527,670.745145,670.745172,670.712893,670.712897,3.985215,3.985294,3.985221,3.985139,3.985189,3.985471
148.5000,670.655774,670.655770,670.944406,670.944409,670.912152,670.912144,3.985217,3.985243,3.985224,3.985075,3.985169,3.985427
148.5500,670.855035,670.855037,671.143667,671.143683,671.111410,671.111411,3.985218,3.985263,3.985226,3.985112,3.985162,3.985446
148.6000,671.054296,671.054293,671.342929,671.342942,671.310668,671.310659,3.985217,3.985251,3.985225,3.985107,3.985169,3.985417
148.6500,671.253557,671.253560,671.542190,671.542206,671.509927,671.509927,3.985215,3.985269,3.985222,3.985114,3.985189,3.985439
148.7000,671.452818,671.452813,671.741451,671.741458,671.709187,671.709186,3.985213,3.985248,3.985217,3.985088,3.985216,3.985438
148.7500,671.652078,671.652086,671.940711,671.940731,671.908449,671.908455,3.985211,3.985281,3.985212,3.985121,3.985242,3.985464
148.8000,671.851339,671.851327,672.139972,672.139973,672.107711,672.107700,3.985210,3.985226,3.985208,3.985065,3.985260,3.985425
148.8500,672.050599,672.050614,672.339232,672.339259,672.306975,672.306984,3.985210,3.985300,3.985205,3.985138,3.985265,3.985487
148.9000,672.249860,672.249872,672.538492,672.538513,672.506238,672.506247,3.985211,3.985292,3.985204,3.985120,3.985255,3.985491
148.9500,672.449120,672.449127,672.737753,672.737767,672.705500,672.705503,3.985214,3.985275,3.985206,3.985104,3.985235,3.985474
149.0000,672.648381,672.648374,672.937013,672.937017,672.904761,672.904747,3.985217,3.985237,3.985208,3.985073,3.985208,3.985428
149.0500,672.847642,672.847636,673.136274,673.136280,673.104021,673.104010,3.985219,3.985240,3.985212,3.985081,3.985184,3.985427
149.1000,673.046903,673.046906,673.335534,673.335548,673.303280,673.303283,3.985220,3.985268,3.985216,3.985100,3.985168,3.985466
149.1500,673.246164,673.246155,673.534795,673.534799,673.502538,673.502525,3.985219,3.985232,3.985218,3.985075,3.985165,3.985410
149.2000,673.445425,673.445424,673.734056,673.734061,673.701796,673.701799,3.985217,3.985256,3.985220,3.985078,3.985176,3.985452
149.2500,673.644686,673.644673,673.933317,673.933315,673.901056,673.901045,3.985214,3.985224,3.985220,3.985058,3.985198,3.985411
149.3000,673.843946,673.843935,674.132578,674.132577,674.100316,674.100312,3.985211,3.985227,3.985219,3.985060,3.985223,3.985434
149.3500,674.043207,674.043207,674.331839,674.331848,674.299578,674.299585,3.985209,3.985261,3.985217,3.985088,3.985246,3.985469
149.4000,674.242467,674.242471,674.531100,674.531110,674.498841,674.498849,3.985207,3.985269,3.985215,3.985092,3.985260,3.985481
149.4500,674.441727,674.441711,674.730361,674.730356,674.698104,674.698082,3.985208,3.985212,3.985214,3.985052,3.985261,3.985399
149.5000,674.640988,674.640989,674.929621,674.929632,674.897367,674.897358,3.985210,3.985259,3.985213,3.985093,3.985248,3.985442
149.5500,674.840248,674.840243,675.128882,675.128884,675.096628,675.096622,3.985213,3.985241,3.985213,3.985071,3.985226,3.985448
149.6000,675.039509,675.039507,675.328142,675.328151,675.295889,675.295880,3.985216,3.985252,3.985213,3.985087,3.985201,3.985439
149.6500,675.238770,675.238779,675.527403,675.527422,675.495149,675.495149,3.985219,3.985280,3.985213,3.985119,3.985180,3.985458
149.7000,675.438031,675.438025,675.726664,675.726668,675.694407,675.694401,3.985221,3.985238,3.985213,3.985072,3.985168,3.985440
149.7500,675.637292,675.637299,675.925924,675.925944,675.893666,675.893671,3.985221,3.985277,3.985212,3.985115,3.985170,3.985458
149.8000,675.836553,675.836558,676.125185,676.125200,676.092924,676.092935,3.985219,3.985271,3.985212,3.985103,3.985184,3.985471
149.8500,676.035814,676.035794,676.324446,676.324435,676.292184,676.292168,3.985216,3.985200,3.985211,3.985033,3.985206,3.985392
149.9000,676.235075,676.235055,676.523706,676.523699,676.491445,676.491427,3.985213,3.985203,3.985211,3.985042,3.985230,3.985390
149.9500,676.434335,676.434322,676.722967,676.722965,676.690707,676.690700,3.985210,3.985223,3.985211,3.985057,3.985250,3.985429
150.0000,676.633596,676.633601,676.922227,676.922247,676.889970,676.889976,3.985208,3.985274,3.985213,3.985115,3.985259,3.985472
150.0500,676.832856,676.832864,677.121488,677.121511,677.089233,677.089230,3.985208,3.985278,3.985215,3.985126,3.985256,3.985452
150.1000,677.032117,677.032111,677.320749,677.320758,677.288495,677.288486,3.985209,3.985241,3.985217,3.985093,3.985241,3.985429
150.1500,677.231377,677.231369,677.520010,677.520009,677.487757,677.487751,3.985212,3.985234,3.985219,3.985068,3.985218,3.985437
150.2000,677.430638,677.430639,677.719271,677.719282,677.687017,677.687015,3.985215,3.985259,3.985221,3.985103,3.985195,3.985444
150.2500,677.629899,677.629903,677.918532,677.918552,677.886276,677.886273,3.985217,3.985269,3.985221,3.985132,3.985177,3.985434
150.3000,677.829159,677.829152,678.117793,678.117800,678.085535,678.085524,3.985218,3.985236,3.985220,3.985094,3.985169,3.985408
150.3500,678.028420,678.028423,678.317054,678.317061,678.284793,678.284798,3.985219,3.985264,3.985217,3.985095,3.985174,3.985447
150.4000,678.227681,678.227671,678.516314,678.516317,678.484053,678.484041,3.985217,3.985230,3.985213,3.985079,3.985191,3.985401
150.4500,678.426942,678.426934,678.715575,678.715577,678.683313,678.683309,3.985216,3.985237,3.985209,3.985077,3.985213,3.985424
150.5000,678.626203,678.626208,678.914835,678.914853,678.882574,678.882578,3.985213,3.985275,3.985206,3.985118,3.985236,3.985450
150.5500,678.825463,678.825453,679.114096,679.114098,679.081836,679.081824,3.985212,3.985231,3.985205,3.985075,3.985252,3.985410
150.6000,679.024724,679.024718,679.313356,679.313360,679.281099,679.281096,3.985211,3.985243,3.985205,3.985080,3.985258,3.985442
150.6500,679.223985,679.223982,679.512616,679.512623,679.480362,679.480365,3.985211,3.985250,3.985207,3.985083,3.985251,3.985465
150.7000,679.423245,679.423235,679.711877,679.711882,679.679624,679.679608,3.985212,3.985227,3.985211,3.985080,3.985234,3.985411
150.7500,679.622506,679.622496,679.911137,679.911141,679.878885,679.878869,3.985214,3.985227,3.985215,3.985076,3.985212,3.985411
150.8000,679.821767,679.821779,680.110398,680.110422,680.078145,680.078157,3.985216,3.985293,3.985219,3.985130,3.985190,3.985486
150.8500,680.021027,680.021026,680.309659,680.309675,680.277404,680.277397,3.985217,3.985253,3.985222,3.985108,3.985175,3.985428
150.9000,680.220288,680.220273,680.508920,680.508915,680.476663,680.476648,3.985217,3.985214,3.985223,3.985050,3.985171,3.985405
150.9500,680.419549,680.419536,680.708182,680.708178,680.675921,680.675916,3.985216,3.985221,3.985223,3.985056,3.985179,3.985424
151.0000,680.618810,680.618793,680.907443,680.907438,680.875181,680.875168,3.985215,3.985211,3.985220,3.985055,3.985197,3.985403
151.0500,680.818070,680.818079,681.106703,681.106715,681.074441,681.074460,3.985213,3.985283,3.985216,3.985098,3.985219,3.985494
151.1000,681.017331,681.017342,681.305964,681.305984,681.273703,681.273714,3.985211,3.985288,3.985212,3.985122,3.985240,3.985475
151.1500,681.216592,681.216589,681.505225,681.505240,681.472965,681.472956,3.985210,3.985250,3.985209,3.985107,3.985253,3.985424
151.2000,681.415852,681.415856,681.704485,681.704501,681.672228,681.672228,3.985211,3.985266,3.985207,3.985107,3.985255,3.985453
151.2500,681.615113,681.615107,681.903745,681.903752,681.871490,681.871483,3.985212,3.985239,3.985206,3.985079,3.985246,3.985437
151.3000,681.814373,681.814369,682.103006,682.103003,682.070752,682.070754,3.985214,3.985244,3.985208,3.985051,3.985228,3.985463
151.3500,682.013634,682.013640,682.302266,682.302279,682.270013,682.270014,3.985216,3.985271,3.985210,3.985096,3.985206,3.985455
151.4000,682.212895,682.212889,682.501527,682.501536,682.469273,682.469262,3.985218,3.985239,3.985213,3.985085,3.985187,3.985422
151.4500,682.412156,682.412155,682.700787,682.700797,682.668532,682.668528,3.985219,3.985255,3.985215,3.985087,3.985175,3.985437
151.5000,682.611417,682.611410,682.900048,682.900046,682.867791,682.867783,3.985218,3.985238,3.985217,3.985057,3.985175,3.985416
151.5500,682.810678,682.810674,683.099309,683.099314,683.067050,683.067051,3.985217,3.985247,3.985218,3.985076,3.985185,3.985440
151.6000,683.009938,683.009937,683.298570,683.298584,683.266309,683.266309,3.985214,3.985253,3.985218,3.985104,3.985204,3.985432
151.6500,683.209199,683.209197,683.497831,683.497835,683.465570,683.465569,3.985211,3.985252,3.985218,3.985078,3.985225,3.985430
151.7000,683.408460,683.408448,683.697092,683.697094,683.664832,683.664816,3.985209,3.985226,3.985216,3.985076,3.985243,3.985393
151.7500,683.607720,683.607718,683.896353,683.896369,683.864094,683.864087,3.985208,3.985253,3.985215,3.985111,3.985253,3.985425
151.8000,683.806980,683.806977,684.095613,684.095614,684.063357,684.063358,3.985209,3.985246,3.985214,3.985068,3.985251,3.985452
151.8500,684.006241,684.006242,684.294874,684.294886,684.262619,684.262612,3.985211,3.985258,3.985214,3.985100,3.985239,3.985432
151.9000,684.205502,684.205492,684.494135,684.494132,684.461881,684.461869,3.985213,3.985229,3.985213,3.985059,3.985221,3.985420
151.9500,684.404762,684.404754,684.693395,684.693397,684.661141,684.661130,3.985216,3.985231,3.985213,3.985072,3.985200,3.985418
152.0000,684.604023,684.604017,684.892656,684.892664,684.860401,684.860387,3.985218,3.985237,3.985213,3.985091,3.985184,3.985405
152.0500,684.803284,684.803273,685.091917,685.091917,685.059660,685.059648,3.985219,3.985224,3.985213,3.985072,3.985176,3.985403
152.1000,685.002545,685.002543,685.291177,685.291184,685.258919,685.258919,3.985219,3.985252,3.985213,3.985088,3.985179,3.985435
152.1500,685.201806,685.201808,685.490438,685.490455,685.458178,685.458175,3.985218,3.985262,3.985212,3.985114,3.985192,3.985425
152.2000,685.401067,685.401065,685.689699,685.689709,685.657438,685.657441,3.985215,3.985254,3.985211,3.985095,3.985211,3.985444
152.2500,685.600328,685.600315,685.888959,685.888951,685.856699,685.856696,3.985213,3.985223,3.985211,3.985041,3.985230,3.985432
152.3000,685.799588,685.799579,686.088220,686.088222,686.055961,686.055948,3.985211,3.985231,3.985211,3.985072,3.985245,3.985404
152.3500,685.998849,685.998836,686.287480,686.287479,686.255223,686.255212,3.985209,3.985222,3.985213,3.985060,3.985252,3.985414
152.4000,686.198109,686.198114,686.486741,686.486751,686.454486,686.454489,3.985209,3.985271,3.985214,3.985093,3.985247,3.985463
152.4500,686.397370,686.397362,686.686002,686.686005,686.653748,686.653733,3.985211,3.985234,3.985217,3.985073,3.985233,3.985415
152.5000,686.596630,686.596613,686.885263,686.885257,686.853009,686.852992,3.985213,3.985208,3.985219,3.985049,3.985214,3.985410
152.5500,686.795891,686.795879,687.084524,687.084520,687.052269,687.052257,3.985215,3.985224,3.985220,3.985056,3.985195,3.985418
152.6000,686.995152,686.995159,687.283785,687.283799,687.251529,687.251543,3.985217,3.985276,3.985220,3.985107,3.985182,3.985488
152.6500,687.194413,687.194408,687.483046,687.483054,687.450788,687.450780,3.985218,3.985245,3.985219,3.985092,3.985177,3.985419
152.7000,687.393673,687.393669,687.682306,687.682313,687.650047,687.650040,3.985218,3.985244,3.985216,3.985090,3.985183,3.985415
152.7500,687.592934,687.592939,687.881567,687.881582,687.849306,687.849312,3.985216,3.985272,3.985213,3.985109,3.985198,3.985451
152.8000,687.792195,687.792177,688.080828,688.080815,688.048566,688.048560,3.985215,3.985208,3.985210,3.985032,3.985217,3.985419
152.8500,687.991456,687.991450,688.280088,688.280091,688.247828,688.247831,3.985213,3.985244,3.985208,3.985070,3.985235,3.985453
152.9000,688.190716,688.190697,688.479349,688.479335,688.447090,688.447079,3.985212,3.985204,3.985207,3.985024,3.985247,3.985414
152.9500,688.389977,688.389973,688.678609,688.678619,688.646352,688.646342,3.985211,3.985247,3.985207,3.985089,3.985250,3.985421
153.0000,688.589237,688.589237,688.877869,688.877870,688.845615,688.845619,3.985212,3.985256,3.985209,3.985063,3.985243,3.985463
153.0500,688.788498,688.788502,689.077130,689.077146,689.044876,689.044873,3.985213,3.985269,3.985212,3.985109,3.985228,3.985441
153.1000,688.987759,688.987762,689.276390,689.276406,689.244137,689.244142,3.985214,3.985265,3.985215,3.985105,3.985209,3.985468
153.1500,689.187020,689.187031,689.475651,689.475677,689.443397,689.443402,3.985216,3.985288,3.985219,3.985134,3.985192,3.985462
153.2000,689.386280,689.386278,689.674912,689.674915,689.642657,689.642655,3.985216,3.985250,3.985221,3.985072,3.985181,3.985441
153.2500,689.585541,689.585528,689.874173,689.874177,689.841916,689.841899,3.985216,3.985220,3.985222,3.985077,3.985179,3.985389
153.3000,689.784802,689.784794,690.073434,690.073435,690.041175,690.041172,3.985216,3.985235,3.985221,3.985070,3.985188,3.985428
153.3500,689.984063,689.984066,690.272695,690.272712,690.240434,690.240434,3.985214,3.985269,3.985219,3.985114,3.985203,3.985433
153.4000,690.183323,690.183323,690.471956,690.471963,690.439695,690.439699,3.985213,3.985257,3.985216,3.985085,3.985221,3.985451
153.4500,690.382584,690.382579,690.671217,690.671221,690.638957,690.638955,3.985211,3.985244,3.985212,3.985076,3.985238,3.985437
153.5000,690.581845,690.581843,690.870478,690.870489,690.838219,690.838219,3.985211,3.985253,3.985210,3.985098,3.985247,3.985446
153.5500,690.781105,690.781096,691.069738,691.069742,691.037481,691.037469,3.985211,3.985232,3.985208,3.985078,3.985247,3.985415
153.6000,690.980366,690.980352,691.268998,691.268996,691.236743,691.236726,3.985213,3.985218,3.985208,3.985059,3.985238,3.985403
153.6500,691.179626,691.179615,691.468259,691.468265,691.436005,691.435985,3.985214,3.985226,3.985209,3.985087,3.985222,3.985395
153.7000,691.378887,691.378880,691.667519,691.667521,691.635265,691.635252,3.985216,3.985237,3.985211,3.985074,3.985204,3.985413
153.7500,691.578148,691.578129,691.866780,691.866774,691.834525,691.834504,3.985218,3.985205,3.985213,3.985054,3.985189,3.985383
153.8000,691.777409,691.777396,692.066041,692.066039,692.033784,692.033774,3.985218,3.985223,3.985215,3.985065,3.985181,3.985408
153.8500,691.976670,691.976669,692.265301,692.265313,692.233044,692.233046,3.985218,3.985257,3.985217,3.985101,3.985183,3.985440
153.9000,692.175931,692.175925,692.464562,692.464566,692.432303,692.432296,3.985216,3.985243,3.985217,3.985079,3.985193,3.985412
153.9500,692.375191,692.375189,692.663823,692.663834,692.631563,692.631559,3.985214,3.985252,3.985217,3.985097,3.985209,3.985424
154.0000,692.574452,692.574442,692.863084,692.863084,692.830824,692.830818,3.985212,3.985230,3.985216,3.985069,3.985226,3.985420
154.0500,692.773713,692.773707,693.062345,693.062344,693.030085,693.030086,3.985210,3.985245,3.985216,3.985067,3.985240,3.985443
154.1000,692.972973,692.972998,693.261606,693.261643,693.229348,693.229369,3.985209,3.985328,3.985215,3.985172,3.985246,3.985508
154.1500,693.172233,693.172225,693.460866,693.460867,693.428610,693.428600,3.985210,3.985233,3.985214,3.985067,3.985243,3.985424
154.2000,693.371494,693.371505,693.660127,693.660145,693.627872,693.627876,3.985212,3.985288,3.985214,3.985118,3.985233,3.985465
154.2500,693.570755,693.570760,693.859388,693.859402,693.827133,693.827137,3.985214,3.985272,3.985214,3.985107,3.985217,3.985466
154.3000,693.770015,693.770022,694.058648,694.058666,694.026393,694.026392,3.985216,3.985275,3.985214,3.985118,3.985200,3.985452
154.3500,693.969276,693.969267,694.257909,694.257908,694.225653,694.225640,3.985218,3.985230,3.985214,3.985067,3.985188,3.985412
154.4000,694.168537,694.168545,694.457170,694.457193,694.424912,694.424915,3.985218,3.985280,3.985214,3.985133,3.985183,3.985454
154.4500,694.367798,694.367792,694.656430,694.656437,694.624172,694.624158,3.985218,3.985240,3.985213,3.985084,3.985186,3.985405
154.5000,694.567059,694.567048,694.855691,694.855693,694.823431,694.823417,3.985217,3.985226,3.985212,3.985070,3.985198,3.985402
154.5500,694.766320,694.766313,695.054952,695.054955,695.022691,695.022687,3.985215,3.985239,3.985211,3.985077,3.985214,3.985431
154.6000,694.965580,694.965577,695.254212,695.254218,695.221953,695.221948,3.985213,3.985247,3.985211,3.985080,3.985230,3.985433
154.6500,695.164841,695.164836,695.453473,695.453481,695.421214,695.421210,3.985211,3.985245,3.985212,3.985086,3.985241,3.985441
154.7000,695.364102,695.364093,695.652733,695.652741,695.620477,695.620464,3.985210,3.985233,3.985213,3.985083,3.985245,3.985422
154.7500,695.563362,695.563355,695.851994,695.851999,695.819739,695.819732,3.985210,3.985238,3.985214,3.985076,3.985240,3.985442
154.8000,695.762623,695.762622,696.051255,696.051258,696.019000,696.018999,3.985212,3.985255,3.985216,3.985078,3.985228,3.985449
154.8500,695.961883,695.961892,696.250516,696.250531,696.218261,696.218272,3.985213,3.985283,3.985218,3.985111,3.985212,3.985484
154.9000,696.161144,696.161137,696.449777,696.449779,696.417522,696.417514,3.985215,3.985236,3.985219,3.985074,3.985196,3.985433
154.9500,696.360405,696.360420,696.649037,696.649059,696.616781,696.616798,3.985216,3.985300,3.985219,3.985127,3.985186,3.985499
155.0000,696.559666,696.559667,696.848298,696.848312,696.816040,696.816038,3.985217,3.985262,3.985218,3.985105,3.985184,3.985441
155.0500,696.758926,696.758931,697.047559,697.047576,697.015300,697.015298,3.985217,3.985270,3.985216,3.985115,3.985190,3.985436
155.1000,696.958187,696.958195,697.246820,697.246836,697.214559,697.214574,3.985216,3.985278,3.985213,3.985110,3.985203,3.985484
155.1500,697.157448,697.157455,697.446081,697.446099,697.413820,697.413827,3.985214,3.985278,3.985211,3.985116,3.985219,3.985467
155.2000,697.356709,697.356714,697.645341,697.645357,697.613081,697.613085,3.985213,3.985272,3.985209,3.985111,3.985233,3.985457
155.2500,697.555969,697.555969,697.844602,697.844608,697.812343,697.812347,3.985212,3.985257,3.985208,3.985085,3.985242,3.985461
155.3000,697.755230,697.755217,698.043862,698.043862,698.011605,698.011590,3.985212,3.985222,3.985208,3.985067,3.985243,3.985409
155.3500,697.954490,697.954486,698.243122,698.243130,698.210867,698.210861,3.985212,3.985245,3.985210,3.985089,3.985236,3.985434
155.4000,698.153751,698.153739,698.442383,698.442381,698.410129,698.410112,3.985213,3.985223,3.985212,3.985059,3.985223,3.985408
155.4500,698.353012,698.353019,698.641644,698.641661,698.609390,698.609395,3.985215,3.985279,3.985215,3.985115,3.985207,3.985470
155.5000,698.552273,698.552260,698.840904,698.840911,698.808650,698.808631,3.985216,3.985223,3.985218,3.985085,3.985194,3.985395
155.5500,698.751533,698.751532,699.040165,699.040173,699.007909,699.007905,3.985216,3.985253,3.985219,3.985091,3.985186,3.985427
155.6000,698.950794,698.950805,699.239426,699.239448,699.207168,699.207178,3.985216,3.985289,3.985220,3.985130,3.985186,3.985464
155.6500,699.150055,699.150051,699.438687,699.438696,699.406428,699.406428,3.985215,3.985248,3.985219,3.985096,3.985194,3.985432
155.7000,699.349316,699.349321,699.637948,699.637967,699.605688,699.605690,3.985214,3.985274,3.985217,3.985125,3.985207,3.985438
155.7500,699.548576,699.548580,699.837209,699.837223,699.804949,699.804952,3.985213,3.985268,3.985215,3.985111,3.985223,3.985444
155.8000,699.747837,699.747832,700.036470,700.036475,700.004210,700.004208,3.985212,3.985242,3.985213,3.985086,3.985235,3.985430
155.8500,699.947098,699.947081,700.235730,700.235729,700.203472,700.203449,3.985211,3.985211,3.985211,3.985066,3.985242,3.985380
155.9000,700.146358,700.146349,700.434991,700.434997,700.402734,700.402721,3.985212,3.985231,3.985210,3.985086,3.985240,3.985414
155.9500,700.345619,700.345614,700.634251,700.634255,700.601996,700.601989,3.985213,3.985242,3.985210,3.985077,3.985232,3.985433
156.0000,700.544879,700.544860,700.833512,700.833505,700.801257,700.801236,3.985215,3.985202,3.985210,3.985043,3.985218,3.985398
156.0500,700.744140,700.744131,701.032772,701.032773,701.000518,701.000507,3.985216,3.985230,3.985212,3.985067,3.985204,3.985421
156.1000,700.943401,700.943386,701.232033,701.232031,701.199778,701.199755,3.985217,3.985212,3.985213,3.985061,3.985192,3.985384
156.1500,701.142662,701.142657,701.431294,701.431298,701.399037,701.399032,3.985217,3.985242,3.985215,3.985078,3.985187,3.985430
156.2000,701.341923,701.341923,701.630555,701.630565,701.598296,701.598297,3.985217,3.985258,3.985216,3.985096,3.985189,3.985442
156.2500,701.541184,701.541181,701.829815,701.829826,701.797556,701.797550,3.985215,3.985250,3.985216,3.985094,3.985199,3.985425
156.3000,701.740444,701.740441,702.029076,702.029088,701.996816,701.996813,3.985214,3.985248,3.985216,3.985096,3.985212,3.985432
156.3500,701.939705,701.939705,702.228337,702.228351,702.196077,702.196080,3.985212,3.985258,3.985216,3.985106,3.985226,3.985445
156.4000,702.138965,702.138951,702.427598,702.427598,702.395339,702.395321,3.985211,3.985216,3.985215,3.985065,3.985236,3.985391
156.4500,702.338226,702.338224,702.626858,702.626866,702.594601,702.594595,3.985210,3.985251,3.985215,3.985086,3.985240,3.985431
156.5000,702.537487,702.537485,702.826119,702.826132,702.793863,702.793859,3.985211,3.985252,3.985214,3.985100,3.985237,3.985438
156.5500,702.736747,702.736751,703.025380,703.025394,702.993124,702.993126,3.985212,3.985267,3.985214,3.985103,3.985227,3.985462
156.6000,702.936008,702.936012,703.224641,703.224654,703.192386,703.192383,3.985214,3.985268,3.985214,3.985101,3.985214,3.985451
156.6500,703.135268,703.135259,703.423901,703.423904,703.391646,703.391632,3.985216,3.985229,3.985214,3.985070,3.985201,3.985414
156.7000,703.334529,703.334522,703.623162,703.623165,703.590906,703.590896,3.985217,3.985235,3.985214,3.985073,3.985191,3.985418
